transactionid,itemid,orderid
7104,6,21195
7104,12,21196
7105,11,21197
7105,1,21198
7105,13,21199
7105,11,21200
7106,2,21201
7106,12,21202
7107,2,21203
7107,11,21204
7108,2,21205
7109,4,21206
7109,3,21207
7109,1,21208
7109,6,21209
7110,12,21210
7110,3,21211
7111,6,21212
7112,11,21213
7112,3,21214
7112,6,21215
7113,11,21216
7113,1,21217
7113,4,21218
7113,1,21219
7113,6,21220
7114,11,21221
7114,1,21222
7114,6,21223
7115,1,21224
7115,13,21225
7116,2,21226
7116,6,21227
7117,1,21228
7118,1,21229
7118,2,21230
7118,3,21231
7119,2,21232
7120,3,21233
7121,1,21234
7121,4,21235
7121,6,21236
7121,1,21237
7121,3,21238
7122,12,21239
7123,2,21240
7123,1,21241
7123,12,21242
7123,13,21243
7124,2,21244
7124,13,21245
7124,3,21246
7125,11,21247
7125,13,21248
7125,1,21249
7125,13,21250
7126,2,21251
7126,2,21252
7126,13,21253
7126,3,21254
7126,6,21255
7127,6,21256
7127,1,21257
7127,6,21258
7127,4,21259
7127,4,21260
7128,12,21261
7129,12,21262
7130,13,21263
7130,3,21264
7130,1,21265
7130,12,21266
7131,3,21267
7131,12,21268
7131,3,21269
7131,4,21270
7132,13,21271
7132,13,21272
7132,4,21273
7132,6,21274
7133,2,21275
7133,13,21276
7133,12,21277
7133,12,21278
7134,12,21279
7134,13,21280
7134,6,21281
7134,4,21282
7134,3,21283
7135,12,21284
7135,6,21285
7135,12,21286
7135,4,21287
7135,1,21288
7136,1,21289
7137,6,21290
7137,4,21291
7137,2,21292
7138,11,21293
7139,12,21294
7139,2,21295
7140,2,21296
7140,6,21297
7140,12,21298
7141,12,21299
7141,4,21300
7141,11,21301
7141,1,21302
7142,3,21303
7142,3,21304
7142,13,21305
7142,11,21306
7143,2,21307
7143,12,21308
7143,2,21309
7143,3,21310
7144,3,21311
7145,4,21312
7145,11,21313
7145,12,21314
7145,13,21315
7146,3,21316
7146,11,21317
7146,4,21318
7146,6,21319
7147,11,21320
7148,6,21321
7148,4,21322
7148,12,21323
7148,13,21324
7148,3,21325
7149,6,21326
7149,1,21327
7149,3,21328
7150,11,21329
7150,13,21330
7151,2,21331
7151,1,21332
7152,12,21333
7152,4,21334
7152,13,21335
7152,3,21336
7152,2,21337
7153,3,21338
7153,3,21339
7153,11,21340
7153,1,21341
7153,12,21342
7154,1,21343
7154,2,21344
7154,2,21345
7154,13,21346
7154,4,21347
7155,6,21348
7155,6,21349
7155,13,21350
7156,11,21351
7157,3,21352
7157,4,21353
7157,4,21354
7158,13,21355
7158,12,21356
7158,6,21357
7158,11,21358
7159,1,21359
7159,13,21360
7159,4,21361
7159,3,21362
7159,1,21363
7160,3,21364
7160,13,21365
7161,4,21366
7161,12,21367
7161,13,21368
7161,13,21369
7162,6,21370
7162,1,21371
7162,11,21372
7162,4,21373
7163,2,21374
7163,12,21375
7163,11,21376
7164,4,21377
7165,13,21378
7165,12,21379
7165,13,21380
7166,6,21381
7167,4,21382
7168,13,21383
7168,1,21384
7168,13,21385
7169,1,21386
7169,12,21387
7169,12,21388
7169,4,21389
7169,3,21390
7170,3,21391
7170,2,21392
7171,12,21393
7171,12,21394
7171,6,21395
7172,11,21396
7172,2,21397
7172,2,21398
7173,4,21399
7173,6,21400
7174,13,21401
7174,1,21402
7175,6,21403
7175,11,21404
7175,2,21405
7176,1,21406
7176,1,21407
7177,4,21408
7178,11,21409
7178,2,21410
7178,13,21411
7178,12,21412
7178,11,21413
7179,2,21414
7180,11,21415
7180,12,21416
7180,13,21417
7180,12,21418
7181,1,21419
7181,2,21420
7182,2,21421
7183,11,21422
7183,1,21423
7183,4,21424
7183,4,21425
7183,2,21426
7184,4,21427
7184,3,21428
7184,6,21429
7185,12,21430
7186,6,21431
7186,11,21432
7186,4,21433
7186,6,21434
7186,4,21435
7187,2,21436
7187,11,21437
7187,4,21438
7188,6,21439
7188,13,21440
7189,6,21441
7189,6,21442
7189,2,21443
7189,12,21444
7189,4,21445
7190,13,21446
7190,3,21447
7190,4,21448
7191,11,21449
7191,3,21450
7192,2,21451
7193,6,21452
7193,3,21453
7193,1,21454
7193,12,21455
7194,4,21456
7194,11,21457
7194,1,21458
7194,2,21459
7194,3,21460
7195,13,21461
7195,3,21462
7195,11,21463
7196,1,21464
7196,12,21465
7196,13,21466
7196,3,21467
7197,13,21468
7197,13,21469
7197,13,21470
7197,3,21471
7197,3,21472
7198,1,21473
7198,2,21474
7198,13,21475
7198,11,21476
7198,13,21477
7199,11,21478
7200,4,21479
7200,1,21480
7200,4,21481
7201,12,21482
7201,4,21483
7201,2,21484
7201,2,21485
7201,1,21486
7202,2,21487
7203,11,21488
7203,3,21489
7204,3,21490
7204,11,21491
7204,4,21492
7204,13,21493
7205,3,21494
7205,13,21495
7205,13,21496
7205,4,21497
7206,1,21498
7206,11,21499
7207,13,21500
7207,3,21501
7207,3,21502
7208,3,21503
7208,11,21504
7208,4,21505
7208,13,21506
7209,3,21507
7209,13,21508
7209,12,21509
7210,12,21510
7210,12,21511
7211,4,21512
7212,6,21513
7212,13,21514
7213,4,21515
7213,1,21516
7213,6,21517
7213,6,21518
7214,6,21519
7214,4,21520
7214,13,21521
7214,2,21522
7214,4,21523
7215,12,21524
7215,1,21525
7215,2,21526
7216,13,21527
7216,11,21528
7216,13,21529
7217,11,21530
7217,11,21531
7218,4,21532
7219,12,21533
7219,6,21534
7219,3,21535
7220,4,21536
7221,2,21537
7221,13,21538
7221,11,21539
7221,3,21540
7221,2,21541
7222,6,21542
7222,12,21543
7222,4,21544
7222,6,21545
7223,12,21546
7223,2,21547
7223,4,21548
7223,13,21549
7224,3,21550
7224,12,21551
7224,11,21552
7224,4,21553
7224,4,21554
7225,4,21555
7225,6,21556
7225,11,21557
7225,1,21558
7225,13,21559
7226,12,21560
7226,6,21561
7227,11,21562
7227,11,21563
7227,4,21564
7228,4,21565
7228,4,21566
7228,4,21567
7229,12,21568
7229,3,21569
7229,6,21570
7229,6,21571
7229,6,21572
7230,6,21573
7230,1,21574
7230,13,21575
7231,6,21576
7231,12,21577
7231,11,21578
7232,1,21579
7232,2,21580
7232,2,21581
7232,1,21582
7233,2,21583
7233,1,21584
7233,1,21585
7234,11,21586
7234,2,21587
7234,2,21588
7234,4,21589
7235,6,21590
7236,13,21591
7236,3,21592
7236,13,21593
7236,11,21594
7237,12,21595
7237,6,21596
7238,12,21597
7238,3,21598
7238,2,21599
7238,1,21600
7239,13,21601
7239,13,21602
7239,6,21603
7239,11,21604
7239,2,21605
7240,13,21606
7240,6,21607
7240,3,21608
7240,11,21609
7241,3,21610
7241,1,21611
7241,13,21612
7242,2,21613
7242,4,21614
7242,4,21615
7242,6,21616
7243,3,21617
7243,1,21618
7243,11,21619
7243,4,21620
7243,12,21621
7244,4,21622
7244,13,21623
7244,3,21624
7244,11,21625
7244,2,21626
7245,6,21627
7245,13,21628
7246,12,21629
7246,2,21630
7246,2,21631
7246,3,21632
7247,1,21633
7247,12,21634
7248,12,21635
7248,6,21636
7249,3,21637
7249,3,21638
7250,1,21639
7250,6,21640
7251,2,21641
7251,3,21642
7252,13,21643
7252,12,21644
7252,3,21645
7252,1,21646
7252,12,21647
7253,1,21648
7253,11,21649
7253,6,21650
7253,2,21651
7254,12,21652
7254,1,21653
7254,4,21654
7254,3,21655
7255,13,21656
7255,6,21657
7255,3,21658
7255,2,21659
7255,6,21660
7256,6,21661
7257,6,21662
7257,6,21663
7257,1,21664
7258,12,21665
7258,6,21666
7259,3,21667
7259,3,21668
7259,4,21669
7259,11,21670
7259,2,21671
7260,12,21672
7260,2,21673
7260,11,21674
7260,3,21675
7261,12,21676
7261,11,21677
7261,3,21678
7262,12,21679
7262,13,21680
7262,13,21681
7262,1,21682
7262,4,21683
7263,2,21684
7263,6,21685
7263,3,21686
7263,12,21687
7264,2,21688
7264,4,21689
7265,1,21690
7266,13,21691
7266,3,21692
7266,11,21693
7266,11,21694
7266,11,21695
7267,2,21696
7268,12,21697
7268,11,21698
7268,12,21699
7268,3,21700
7268,6,21701
7269,4,21702
7269,6,21703
7270,3,21704
7270,1,21705
7270,11,21706
7270,1,21707
7271,2,21708
7271,2,21709
7271,6,21710
7271,12,21711
7271,4,21712
7272,3,21713
7273,12,21714
7273,13,21715
7273,2,21716
7273,13,21717
7274,4,21718
7274,3,21719
7275,11,21720
7276,11,21721
7277,3,21722
7277,13,21723
7278,13,21724
7278,4,21725
7278,2,21726
7278,4,21727
7278,1,21728
7279,13,21729
7279,4,21730
7280,2,21731
7281,1,21732
7281,4,21733
7281,6,21734
7281,12,21735
7281,13,21736
7282,6,21737
7282,12,21738
7282,2,21739
7283,11,21740
7283,6,21741
7284,1,21742
7284,12,21743
7285,2,21744
7286,3,21745
7286,12,21746
7287,4,21747
7287,12,21748
7287,11,21749
7288,12,21750
7288,12,21751
7288,13,21752
7288,1,21753
7289,12,21754
7289,1,21755
7289,2,21756
7290,3,21757
7290,1,21758
7290,1,21759
7290,2,21760
7290,2,21761
7291,11,21762
7291,11,21763
7291,4,21764
7292,4,21765
7292,4,21766
7292,3,21767
7292,4,21768
7292,6,21769
7293,12,21770
7293,6,21771
7293,6,21772
7294,3,21773
7295,6,21774
7295,6,21775
7295,4,21776
7295,11,21777
7296,12,21778
7296,2,21779
7296,2,21780
7297,4,21781
7297,12,21782
7297,1,21783
7297,1,21784
7298,4,21785
7298,11,21786
7298,3,21787
7298,13,21788
7298,6,21789
7299,4,21790
7299,12,21791
7299,13,21792
7300,13,21793
7301,3,21794
7301,13,21795
7301,12,21796
7302,6,21797
7302,1,21798
7302,11,21799
7302,13,21800
7302,3,21801
7303,12,21802
7303,2,21803
7303,13,21804
7303,3,21805
7303,6,21806
7304,3,21807
7305,4,21808
7305,3,21809
7306,2,21810
7306,1,21811
7306,11,21812
7306,6,21813
7307,4,21814
7307,1,21815
7308,2,21816
7309,1,21817
7309,2,21818
7310,12,21819
7311,11,21820
7311,13,21821
7312,1,21822
7313,13,21823
7313,13,21824
7313,12,21825
7313,12,21826
7313,1,21827
7314,3,21828
7314,2,21829
7314,12,21830
7314,13,21831
7315,3,21832
7316,6,21833
7316,6,21834
7316,6,21835
7316,13,21836
7316,4,21837
7317,2,21838
7317,4,21839
7318,2,21840
7318,6,21841
7318,4,21842
7319,11,21843
7319,2,21844
7320,2,21845
7320,12,21846
7320,1,21847
7320,12,21848
7320,3,21849
7321,11,21850
7321,2,21851
7321,2,21852
7321,3,21853
7322,2,21854
7323,12,21855
7323,12,21856
7323,6,21857
7323,12,21858
7323,1,21859
7324,1,21860
7324,4,21861
7324,4,21862
7325,3,21863
7326,11,21864
7326,1,21865
7326,11,21866
7326,13,21867
7327,11,21868
7327,4,21869
7328,12,21870
7328,4,21871
7328,4,21872
7329,13,21873
7329,3,21874
7329,1,21875
7330,12,21876
7330,6,21877
7330,1,21878
7331,13,21879
7331,6,21880
7332,12,21881
7332,6,21882
7332,12,21883
7332,2,21884
7332,3,21885
7333,4,21886
7334,11,21887
7335,3,21888
7335,3,21889
7336,2,21890
7336,3,21891
7337,6,21892
7337,13,21893
7338,13,21894
7338,2,21895
7338,1,21896
7338,11,21897
7338,12,21898
7339,11,21899
7339,3,21900
7339,1,21901
7339,3,21902
7340,3,21903
7340,2,21904
7340,1,21905
7340,1,21906
7340,13,21907
7341,4,21908
7341,1,21909
7342,4,21910
7342,13,21911
7342,3,21912
7342,3,21913
7343,12,21914
7344,11,21915
7344,3,21916
7344,2,21917
7345,2,21918
7345,6,21919
7345,11,21920
7345,1,21921
7345,12,21922
7346,2,21923
7346,12,21924
7346,11,21925
7346,12,21926
7347,6,21927
7347,11,21928
7347,4,21929
7347,11,21930
7347,1,21931
7348,3,21932
7348,2,21933
7348,1,21934
7348,4,21935
7349,1,21936
7349,2,21937
7350,4,21938
7350,3,21939
7351,11,21940
7351,12,21941
7351,3,21942
7351,2,21943
7352,1,21944
7352,12,21945
7352,11,21946
7353,12,21947
7353,13,21948
7353,12,21949
7353,1,21950
7354,4,21951
7354,1,21952
7354,11,21953
7354,2,21954
7355,11,21955
7355,3,21956
7355,11,21957
7355,2,21958
7356,12,21959
7356,4,21960
7357,6,21961
7357,4,21962
7358,13,21963
7358,13,21964
7358,3,21965
7358,11,21966
7359,3,21967
7359,13,21968
7360,12,21969
7361,6,21970
7361,2,21971
7361,2,21972
7361,4,21973
7362,4,21974
7362,2,21975
7362,1,21976
7362,3,21977
7363,2,21978
7364,1,21979
7364,13,21980
7364,2,21981
7364,12,21982
7365,2,21983
7365,3,21984
7365,11,21985
7365,1,21986
7366,1,21987
7366,3,21988
7366,12,21989
7367,13,21990
7368,2,21991
7368,4,21992
7369,1,21993
7369,6,21994
7369,12,21995
7369,11,21996
7369,4,21997
7370,4,21998
7370,4,21999
7371,11,22000
7371,11,22001
7371,2,22002
7371,2,22003
7372,13,22004
7373,4,22005
7373,1,22006
7373,13,22007
7373,1,22008
7374,12,22009
7375,4,22010
7375,6,22011
7375,12,22012
7376,4,22013
7376,4,22014
7376,1,22015
7376,2,22016
7377,4,22017
7377,4,22018
7377,2,22019
7377,11,22020
7378,11,22021
7378,2,22022
7379,11,22023
7379,11,22024
7379,1,22025
7379,3,22026
7379,12,22027
7380,13,22028
7380,4,22029
7380,13,22030
7380,3,22031
7380,1,22032
7381,13,22033
7381,11,22034
7381,13,22035
7381,3,22036
7382,3,22037
7383,2,22038
7383,2,22039
7384,11,22040
7384,1,22041
7384,2,22042
7384,1,22043
7384,3,22044
7385,3,22045
7385,1,22046
7385,12,22047
7385,3,22048
7386,13,22049
7386,3,22050
7386,3,22051
7387,6,22052
7387,4,22053
7387,1,22054
7387,1,22055
7387,1,22056
7388,3,22057
7388,12,22058
7388,12,22059
7388,11,22060
7389,11,22061
7389,2,22062
7389,6,22063
7389,11,22064
7389,2,22065
7390,12,22066
7390,3,22067
7390,3,22068
7390,12,22069
7390,1,22070
7391,12,22071
7391,13,22072
7391,1,22073
7392,3,22074
7392,2,22075
7392,3,22076
7392,13,22077
7393,12,22078
7393,6,22079
7393,13,22080
7394,1,22081
7394,4,22082
7394,3,22083
7395,4,22084
7395,6,22085
7395,2,22086
7396,6,22087
7396,6,22088
7396,3,22089
7396,1,22090
7396,13,22091
7397,12,22092
7397,11,22093
7398,1,22094
7398,13,22095
7399,2,22096
7399,1,22097
7399,12,22098
7400,11,22099
7400,13,22100
7400,12,22101
7400,6,22102
7400,6,22103
7401,2,22104
7401,12,22105
7401,6,22106
7401,1,22107
7402,3,22108
7402,4,22109
7402,13,22110
7402,13,22111
7403,13,22112
7403,3,22113
7403,4,22114
7404,2,22115
7404,2,22116
7405,12,22117
7405,12,22118
7405,1,22119
7406,3,22120
7406,6,22121
7406,12,22122
7407,4,22123
7408,2,22124
7408,2,22125
7409,1,22126
7409,2,22127
7409,13,22128
7409,13,22129
7409,13,22130
7410,12,22131
7410,6,22132
7410,3,22133
7410,3,22134
7410,2,22135
7411,1,22136
7412,11,22137
7413,12,22138
7413,2,22139
7413,2,22140
7413,13,22141
7413,2,22142
7414,4,22143
7414,6,22144
7414,11,22145
7415,11,22146
7415,13,22147
7415,3,22148
7416,12,22149
7416,6,22150
7416,3,22151
7417,11,22152
7417,2,22153
7418,1,22154
7419,2,22155
7419,2,22156
7419,3,22157
7420,1,22158
7420,13,22159
7420,3,22160
7420,4,22161
7421,12,22162
7421,12,22163
7422,2,22164
7422,2,22165
7422,11,22166
7422,2,22167
7423,11,22168
7424,2,22169
7424,4,22170
7424,3,22171
7424,13,22172
7425,6,22173
7425,3,22174
7425,1,22175
7425,1,22176
7425,2,22177
7426,13,22178
7426,1,22179
7426,3,22180
7426,2,22181
7427,12,22182
7427,4,22183
7427,4,22184
7427,11,22185
7427,13,22186
7428,3,22187
7428,2,22188
7428,13,22189
7429,13,22190
7429,13,22191
7430,4,22192
7430,6,22193
7431,2,22194
7431,11,22195
7431,3,22196
7431,1,22197
7432,12,22198
7432,11,22199
7432,4,22200
7432,3,22201
7433,6,22202
7433,4,22203
7433,6,22204
7434,13,22205
7435,11,22206
7435,1,22207
7435,4,22208
7436,12,22209
7437,4,22210
7437,11,22211
7437,3,22212
7437,3,22213
7438,11,22214
7438,12,22215
7439,2,22216
7439,1,22217
7439,1,22218
7440,12,22219
7440,4,22220
7441,11,22221
7442,6,22222
7442,6,22223
7442,1,22224
7442,6,22225
7443,1,22226
7444,13,22227
7445,12,22228
7445,3,22229
7446,12,22230
7447,4,22231
7448,13,22232
7448,2,22233
7448,1,22234
7448,4,22235
7448,11,22236
7449,12,22237
7449,11,22238
7449,3,22239
7450,11,22240
7450,6,22241
7450,1,22242
7451,1,22243
7451,3,22244
7451,11,22245
7451,6,22246
7451,12,22247
7452,3,22248
7452,6,22249
7452,4,22250
7452,6,22251
7453,3,22252
7453,12,22253
7453,11,22254
7453,12,22255
7454,11,22256
7454,11,22257
7455,6,22258
7455,6,22259
7455,3,22260
7455,4,22261
7455,11,22262
7456,6,22263
7456,4,22264
7456,2,22265
7457,6,22266
7458,12,22267
7458,4,22268
7458,11,22269
7459,12,22270
7459,3,22271
7460,11,22272
7460,6,22273
7460,11,22274
7460,6,22275
7461,4,22276
7462,2,22277
7463,1,22278
7464,6,22279
7464,6,22280
7465,12,22281
7465,1,22282
7465,13,22283
7466,1,22284
7466,6,22285
7466,12,22286
7466,1,22287
7466,3,22288
7467,4,22289
7467,6,22290
7468,13,22291
7468,12,22292
7469,12,22293
7469,6,22294
7469,12,22295
7469,4,22296
7470,2,22297
7470,4,22298
7470,2,22299
7471,12,22300
7471,2,22301
7471,12,22302
7472,13,22303
7473,4,22304
7473,4,22305
7473,11,22306
7473,6,22307
7474,13,22308
7474,3,22309
7475,13,22310
7475,3,22311
7476,13,22312
7476,13,22313
7476,12,22314
7476,12,22315
7476,4,22316
7477,13,22317
7478,12,22318
7478,4,22319
7478,12,22320
7478,12,22321
7479,2,22322
7480,1,22323
7480,1,22324
7480,11,22325
7481,2,22326
7481,12,22327
7481,1,22328
7481,6,22329
7481,12,22330
7482,11,22331
7482,3,22332
7482,4,22333
7483,11,22334
7484,4,22335
7484,12,22336
7484,4,22337
7484,4,22338
7485,12,22339
7485,4,22340
7486,11,22341
7486,3,22342
7486,4,22343
7486,4,22344
7486,1,22345
7487,1,22346
7487,1,22347
7488,4,22348
7488,3,22349
7488,6,22350
7489,1,22351
7489,3,22352
7490,1,22353
7490,1,22354
7490,4,22355
7490,3,22356
7491,1,22357
7491,13,22358
7491,11,22359
7491,2,22360
7492,13,22361
7492,6,22362
7492,4,22363
7493,4,22364
7493,3,22365
7493,12,22366
7493,13,22367
7494,1,22368
7494,13,22369
7494,2,22370
7494,3,22371
7494,6,22372
7495,12,22373
7495,12,22374
7495,12,22375
7495,1,22376
7496,1,22377
7496,3,22378
7497,11,22379
7497,13,22380
7497,11,22381
7497,6,22382
7497,11,22383
7498,13,22384
7498,6,22385
7498,1,22386
7499,11,22387
7499,2,22388
7499,3,22389
7499,4,22390
7499,4,22391
7500,2,22392
7500,2,22393
7500,6,22394
7500,6,22395
7501,4,22396
7501,1,22397
7501,4,22398
7501,11,22399
7502,12,22400
7502,11,22401
7502,2,22402
7503,13,22403
7503,6,22404
7504,3,22405
7504,1,22406
7505,4,22407
7505,13,22408
7505,3,22409
7505,3,22410
7505,4,22411
7506,3,22412
7507,3,22413
7507,12,22414
7507,3,22415
7507,13,22416
7507,13,22417
7508,6,22418
7508,4,22419
7508,4,22420
7508,12,22421
7508,1,22422
7509,2,22423
7509,6,22424
7510,2,22425
7511,4,22426
7512,11,22427
7512,1,22428
7512,6,22429
7512,3,22430
7513,11,22431
7513,13,22432
7513,3,22433
7513,1,22434
7514,1,22435
7514,3,22436
7514,3,22437
7515,6,22438
7515,4,22439
7515,2,22440
7515,12,22441
7516,12,22442
7516,11,22443
7516,6,22444
7517,13,22445
7517,4,22446
7518,3,22447
7518,2,22448
7519,12,22449
7519,3,22450
7519,11,22451
7519,2,22452
7520,3,22453
7520,4,22454
7520,13,22455
7520,2,22456
7520,12,22457
7521,13,22458
7521,2,22459
7521,13,22460
7521,4,22461
7522,11,22462
7523,4,22463
7523,2,22464
7523,4,22465
7523,12,22466
7524,1,22467
7524,1,22468
7525,3,22469
7525,12,22470
7525,12,22471
7525,13,22472
7525,4,22473
7526,2,22474
7526,6,22475
7526,2,22476
7527,4,22477
7527,2,22478
7527,12,22479
7527,12,22480
7527,6,22481
7528,12,22482
7529,6,22483
7529,3,22484
7529,4,22485
7529,12,22486
7530,12,22487
7531,11,22488
7531,13,22489
7531,1,22490
7531,6,22491
7531,13,22492
7532,1,22493
7533,2,22494
7534,13,22495
7534,12,22496
7534,3,22497
7534,2,22498
7534,3,22499
7535,1,22500
7535,2,22501
7536,6,22502
7537,12,22503
7537,6,22504
7537,2,22505
7538,4,22506
7538,3,22507
7538,3,22508
7538,3,22509
7538,13,22510
7539,13,22511
7539,13,22512
7539,6,22513
7539,4,22514
7540,12,22515
7540,12,22516
7540,4,22517
7541,4,22518
7541,13,22519
7541,13,22520
7542,11,22521
7542,6,22522
7542,11,22523
7542,3,22524
7543,4,22525
7543,12,22526
7543,4,22527
7543,2,22528
7543,3,22529
7544,12,22530
7544,1,22531
7544,3,22532
7544,13,22533
7544,3,22534
7545,11,22535
7545,4,22536
7545,13,22537
7545,2,22538
7546,2,22539
7546,1,22540
7546,2,22541
7546,12,22542
7547,3,22543
7547,1,22544
7547,12,22545
7548,4,22546
7548,13,22547
7548,12,22548
7548,2,22549
7548,1,22550
7549,3,22551
7549,11,22552
7549,1,22553
7549,13,22554
7550,13,22555
7551,3,22556
7551,4,22557
7551,12,22558
7551,13,22559
7551,13,22560
7552,1,22561
7552,1,22562
7552,4,22563
7553,1,22564
7553,6,22565
7554,3,22566
7554,13,22567
7554,2,22568
7555,6,22569
7555,1,22570
7555,6,22571
7556,12,22572
7556,11,22573
7556,12,22574
7557,1,22575
7558,1,22576
7558,6,22577
7558,12,22578
7558,12,22579
7558,2,22580
7559,13,22581
7559,11,22582
7559,1,22583
7559,11,22584
7559,2,22585
7560,13,22586
7560,6,22587
7560,13,22588
7561,6,22589
7561,13,22590
7562,1,22591
7562,2,22592
7563,3,22593
7563,1,22594
7563,3,22595
7563,6,22596
7563,2,22597
7564,2,22598
7564,3,22599
7564,11,22600
7565,4,22601
7565,6,22602
7565,11,22603
7565,3,22604
7565,6,22605
7566,6,22606
7566,3,22607
7566,12,22608
7566,13,22609
7566,3,22610
7567,3,22611
7567,12,22612
7567,11,22613
7567,2,22614
7567,3,22615
7568,2,22616
7569,11,22617
7570,1,22618
7570,3,22619
7570,6,22620
7570,13,22621
7571,2,22622
7571,4,22623
7571,3,22624
7572,1,22625
7573,6,22626
7574,6,22627
7574,2,22628
7574,2,22629
7574,1,22630
7575,11,22631
7576,12,22632
7576,2,22633
7576,12,22634
7576,3,22635
7576,3,22636
7577,4,22637
7577,11,22638
7577,12,22639
7577,13,22640
7577,11,22641
7578,11,22642
7578,3,22643
7578,3,22644
7579,1,22645
7580,1,22646
7581,3,22647
7582,11,22648
7582,1,22649
7582,3,22650
7582,12,22651
7583,3,22652
7583,3,22653
7583,6,22654
7584,4,22655
7584,13,22656
7585,12,22657
7585,13,22658
7585,13,22659
7585,13,22660
7586,2,22661
7586,6,22662
7586,2,22663
7586,13,22664
7587,12,22665
7587,13,22666
7587,12,22667
7588,2,22668
7589,3,22669
7589,1,22670
7589,12,22671
7590,4,22672
7590,12,22673
7591,12,22674
7591,1,22675
7591,6,22676
7591,13,22677
7591,2,22678
7592,12,22679
7593,4,22680
7593,1,22681
7593,13,22682
7594,6,22683
7594,4,22684
7594,13,22685
7594,4,22686
7594,3,22687
7595,6,22688
7595,11,22689
7595,11,22690
7596,13,22691
7597,2,22692
7597,4,22693
7597,12,22694
7597,1,22695
7597,3,22696
7598,2,22697
7598,2,22698
7599,4,22699
7599,13,22700
7600,11,22701
7600,13,22702
7600,1,22703
7600,12,22704
7601,6,22705
7602,4,22706
7602,4,22707
7603,11,22708
7603,11,22709
7603,1,22710
7603,12,22711
7603,12,22712
7604,6,22713
7604,1,22714
7604,4,22715
7605,3,22716
7606,3,22717
7607,4,22718
7607,2,22719
7607,1,22720
7608,11,22721
7609,13,22722
7609,12,22723
7610,11,22724
7610,12,22725
7610,13,22726
7611,1,22727
7611,13,22728
7611,1,22729
7611,4,22730
7611,6,22731
7612,2,22732
7612,11,22733
7612,13,22734
7612,4,22735
7612,12,22736
7613,1,22737
7613,6,22738
7613,11,22739
7614,2,22740
7614,1,22741
7614,6,22742
7614,6,22743
7615,3,22744
7615,3,22745
7615,4,22746
7615,12,22747
7615,11,22748
7616,4,22749
7616,3,22750
7617,4,22751
7617,11,22752
7617,4,22753
7617,3,22754
7618,4,22755
7619,2,22756
7620,4,22757
7620,2,22758
7620,1,22759
7621,6,22760
7621,12,22761
7621,12,22762
7621,3,22763
7621,12,22764
7622,2,22765
7622,6,22766
7622,6,22767
7622,6,22768
7623,2,22769
7623,11,22770
7624,2,22771
7624,4,22772
7624,1,22773
7624,1,22774
7624,3,22775
7625,6,22776
7625,11,22777
7625,12,22778
7625,11,22779
7626,4,22780
7627,1,22781
7627,4,22782
7627,12,22783
7628,1,22784
7628,2,22785
7629,11,22786
7629,3,22787
7630,6,22788
7630,6,22789
7631,11,22790
7631,13,22791
7631,12,22792
7632,13,22793
7633,11,22794
7633,11,22795
7634,11,22796
7635,6,22797
7635,3,22798
7635,11,22799
7635,3,22800
7635,11,22801
7636,3,22802
7636,13,22803
7637,1,22804
7637,4,22805
7637,3,22806
7638,6,22807
7638,12,22808
7638,1,22809
7638,3,22810
7638,4,22811
7639,13,22812
7639,12,22813
